Published,Weekday(Monday==0),Updated,ID,Version,Title
2024-06-17T16:01:33Z,25,2024-06-17T16:01:33Z,2406.11683,1,'HoLLMwood: Unleashing the Creativity of Large Language Models in  Screenwriting via Role Playing'
2024-06-17T15:59:59Z,25,2024-06-17T15:59:59Z,2406.11682,1,'Knowledge-to-Jailbreak: One Knowledge Point Worth One Attack'
2024-06-17T15:59:49Z,25,2024-06-17T15:59:49Z,2406.11681,1,'R-Eval: A Unified Toolkit for Evaluating Domain Knowledge of Retrieval  Augmented Large Language Models'
2024-06-17T15:58:22Z,25,2024-06-17T15:58:22Z,2406.11678,1,'TourRank: Utilizing Large Language Models for Documents Ranking with a  Tournament-Inspired Strategy'
2024-06-17T15:57:23Z,25,2024-06-17T15:57:23Z,2406.11676,1,'Score-fPINN: Fractional Score-Based Physics-Informed Neural Networks for  High-Dimensional Fokker-Planck-Levy Equations'
2024-06-17T15:55:38Z,25,2024-06-18T15:15:04Z,2406.11675,2,'BLoB: Bayesian Low-Rank Adaptation by Backpropagation for Large Language  Models'
2024-06-17T15:55:08Z,25,2024-06-17T15:55:08Z,2406.11674,1,'Endor: Hardware-Friendly Sparse Format for Offloaded LLM Inference'
2024-06-17T15:51:59Z,25,2024-06-18T06:38:29Z,2406.11672,2,'Effective Rank Analysis and Regularization for Enhanced 3D Gaussian  Splatting'
2024-06-17T15:51:46Z,25,2024-06-17T15:51:46Z,2406.11670,1,'Benchmarking of LLM Detection: Comparing Two Competing Approaches'
2024-06-17T15:51:01Z,25,2024-06-17T15:51:01Z,2406.11668,1,'Not Aligned is Not Malicious: Being Careful about Hallucinations of  Large Language Models Jailbreak'
2024-06-17T15:50:08Z,25,2024-06-18T04:18:17Z,2406.11667,2,'Is Efficient PAC Learning Possible with an Oracle That Responds Yes or  No?'
2024-06-17T15:50:00Z,25,2024-06-17T15:50:00Z,2406.11666,1,'ROTI-GCV: Generalized Cross-Validation for right-ROTationally Invariant  Data'
2024-06-17T15:49:51Z,25,2024-06-17T15:49:51Z,2406.11665,1,'See It from My Perspective: Diagnosing the Western Cultural Bias of  Large Vision-Language Models in Image Understanding'
2024-06-17T15:48:46Z,25,2024-06-17T15:48:46Z,2406.11664,1,'Diffusion Generative Modelling for Divide-and-Conquer MCMC'
2024-06-17T15:43:45Z,25,2024-06-17T15:43:45Z,2406.11661,1,'Cultural Conditioning or Placebo? On the Effectiveness of  Socio-Demographic Prompting'
2024-06-17T15:42:08Z,25,2024-06-17T15:42:08Z,2406.11659,1,'Discriminative Hamiltonian Variational Autoencoder for Accurate Tumor  Segmentation in Data-Scarce Regimes'
2024-06-17T15:41:30Z,25,2024-06-17T15:41:30Z,2406.11657,1,'Can LLM be a Personalized Judge?'
2024-06-17T15:36:14Z,25,2024-06-17T15:36:14Z,2406.11654,1,'Ruby Teaming: Improving Quality Diversity Search with Memory for  Automated Red Teaming'
2024-06-17T15:32:17Z,25,2024-06-17T15:32:17Z,2406.11651,1,'A Two-dimensional Zero-shot Dialogue State Tracking Evaluation Method  using GPT-4'
2024-06-17T15:31:54Z,25,2024-06-17T15:31:54Z,2406.11650,1,'Multimodal Learning To Improve Segmentation With Intraoperative CBCT &  Preoperative CT'
2024-06-17T15:31:53Z,25,2024-06-17T15:31:53Z,2406.11649,1,'Making Old Things New: A Unified Algorithm for Differentially Private  Clustering'
2024-06-17T15:28:35Z,25,2024-06-17T15:28:35Z,2406.11645,1,'SeamPose: Repurposing Seams as Capacitive Sensors in a Shirt for  Upper-Body Pose Tracking'
2024-06-17T15:26:22Z,25,2024-06-17T15:26:22Z,2406.11643,1,'AnyMaker: Zero-shot General Object Customization via Decoupled  Dual-Level ID Injection'
2024-06-17T15:25:31Z,25,2024-06-17T15:25:31Z,2406.11641,1,'YOLO-FEDER FusionNet: A Novel Deep Learning Architecture for Drone  Detection'
2024-06-17T15:24:49Z,25,2024-06-18T04:27:49Z,2406.11640,2,'Linear Bellman Completeness Suffices for Efficient Online Reinforcement  Learning with Few Actions'
2024-06-17T15:19:51Z,25,2024-06-17T15:19:51Z,2406.11638,1,'MASAI: Modular Architecture for Software-engineering AI Agents'
2024-06-17T15:16:18Z,25,2024-06-17T15:16:18Z,2406.11636,1,'Feasibility of Federated Learning from Client Databases with Different  Brain Diseases and MRI Modalities'
2024-06-17T15:14:13Z,25,2024-06-17T15:14:13Z,2406.11635,1,'GRID-FAST: A Grid-based Intersection Detection for Fast Semantic  Topometric Mapping'
2024-06-17T15:14:10Z,25,2024-06-17T15:14:10Z,2406.11634,1,'The Base-Rate Effect on LLM Benchmark Performance: Disambiguating  Test-Taking Strategies from Benchmark Performance'
2024-06-17T15:13:52Z,25,2024-06-17T15:13:52Z,2406.11632,1,'Unveiling the Power of Source: Source-based Minimum Bayes Risk Decoding  for Neural Machine Translation'
2024-06-17T15:13:52Z,25,2024-06-17T15:13:52Z,2406.11633,1,'DocGenome: An Open Large-scale Scientific Document Benchmark for  Training and Testing Multi-modal Large Language Models'
2024-06-17T15:13:36Z,25,2024-06-17T15:13:36Z,2406.11631,1,'The Liouville Generator for Producing Integrable Expressions'
2024-06-17T15:11:58Z,25,2024-06-17T15:11:58Z,2406.11629,1,"'Can Many-Shot In-Context Learning Help Long-Context LLM Judges? See  More, Judge Better!'"
2024-06-17T15:07:55Z,25,2024-06-17T15:07:55Z,2406.11624,1,'Words in Motion: Representation Engineering for Motion Forecasting'
2024-06-17T15:05:43Z,25,2024-06-17T15:05:43Z,2406.11622,1,'Building Knowledge-Guided Lexica to Model Cultural Variation'
2024-06-17T15:04:15Z,25,2024-06-17T15:04:15Z,2406.11619,1,'AV-CrossNet: an Audiovisual Complex Spectral Mapping Network for Speech  Separation By Leveraging Narrow- and Cross-Band Modeling'
2024-06-17T15:02:45Z,25,2024-06-17T15:02:45Z,2406.11617,1,'DELLA-Merging: Reducing Interference in Model Merging through  Magnitude-Based Sampling'
2024-06-17T15:00:35Z,25,2024-06-17T15:00:35Z,2406.11614,1,'Intrinsic Evaluation of Unlearning Using Parametric Knowledge Traces'
2024-06-17T14:58:29Z,25,2024-06-17T14:58:29Z,2406.11612,1,'Long Code Arena: a Set of Benchmarks for Long-Context Code Models'
2024-06-17T14:56:51Z,25,2024-06-17T14:56:51Z,2406.11608,1,'Learning Hierarchical Semantic Classification by Grounding on Consistent  Image Segmentations'
2024-06-17T14:52:21Z,25,2024-06-17T14:52:21Z,2406.11601,1,'Standardizing Structural Causal Models'
2024-06-17T14:47:06Z,25,2024-06-17T14:47:06Z,2406.11598,1,'Understanding Democratization in NLP and ML Research'
2024-06-17T14:42:59Z,25,2024-06-17T14:42:59Z,2406.11594,1,'On GNN explanability with activation rules'
2024-06-17T14:37:14Z,25,2024-06-17T14:37:14Z,2406.11592,1,'ChildDiffusion: Unlocking the Potential of Generative AI and  Controllable Augmentations for Child Facial Data using Stable Diffusion and  Large Language Models'
2024-06-17T14:34:14Z,25,2024-06-17T14:34:14Z,2406.11589,1,'CoSQA+: Enhancing Code Search Dataset with Matching Code'
2024-06-17T14:20:53Z,25,2024-06-17T14:20:53Z,2406.11581,1,'Style Transfer with Multi-iteration Preference Optimization'
2024-06-17T14:20:47Z,25,2024-06-17T14:20:47Z,2406.11580,1,'Error Span Annotation: A Balanced Approach for Human Evaluation of  Machine Translation'
2024-06-17T14:16:12Z,25,2024-06-17T14:16:12Z,2406.11579,1,'Duoduo CLIP: Efficient 3D Understanding with Multi-View Images'
2024-06-17T14:11:00Z,25,2024-06-17T14:11:00Z,2406.11577,1,'Mathematical Entities: Corpora and Benchmarks'
2024-06-17T14:10:45Z,25,2024-06-17T14:10:45Z,2406.11576,1,'Harmonizing Feature Maps: A Graph Convolutional Approach for Enhancing  Adversarial Robustness'
2024-06-17T14:07:43Z,25,2024-06-17T14:07:43Z,2406.11572,1,'Propagative Distance Optimization for Constrained Inverse Kinematics'
2024-06-17T14:06:13Z,25,2024-06-17T14:06:13Z,2406.11569,1,'Pre-Training and Personalized Fine-Tuning via Over-the-Air Federated  Meta-Learning: Convergence-Generalization Trade-Offs'
2024-06-17T14:04:18Z,25,2024-06-17T14:04:18Z,2406.11568,1,'Towards an End-to-End Framework for Invasive Brain Signal Decoding with  Large Language Models'
2024-06-17T14:04:17Z,25,2024-06-17T14:04:17Z,2406.11567,1,'Quaternion Generative Adversarial Neural Networks and Applications to  Color Image Inpainting'
2024-06-17T14:03:50Z,25,2024-06-17T14:03:50Z,2406.11566,1,'MEMLA: Enhancing Multilingual Knowledge Editing with Neuron-Masked  Low-Rank Adaptation'
2024-06-17T14:03:27Z,25,2024-06-17T14:03:27Z,2406.11565,1,'Extrinsic Evaluation of Cultural Competence in Large Language Models'
2024-06-17T14:01:59Z,25,2024-06-17T14:01:59Z,2406.11563,1,'Intersymbolic AI: Interlinking Symbolic AI and Subsymbolic AI'
2024-06-17T13:59:52Z,25,2024-06-17T13:59:52Z,2406.11562,1,'An Imitative Reinforcement Learning Framework for Autonomous Dogfight'
2024-06-17T13:53:15Z,25,2024-06-17T13:53:15Z,2406.11555,1,'Input Conditioned Graph Generation for Language Agents'
2024-06-17T13:49:12Z,25,2024-06-17T13:49:12Z,2406.11551,1,'Simple Yet Efficient: Towards Self-Supervised FG-SBIR with Unified  Sample Feature Alignment'
2024-06-17T13:44:53Z,25,2024-06-17T13:44:53Z,2406.11548,1,'AIC MLLM: Autonomous Interactive Correction MLLM for Robust Robotic  Manipulation'
2024-06-17T13:44:37Z,25,2024-06-17T13:44:37Z,2406.11547,1,'GECOBench: A Gender-Controlled Text Dataset and Benchmark for  Quantifying Biases in Explanations'
2024-06-17T13:44:20Z,25,2024-06-17T13:44:20Z,2406.11546,1,"'GigaSpeech 2: An Evolving, Large-Scale and Multi-domain ASR Corpus for  Low-Resource Languages with Automated Crawling, Transcription and Refinement'"
2024-06-17T13:42:37Z,25,2024-06-17T13:42:37Z,2406.11545,1,'Fingertip Contact Force Direction Control using Tactile Feedback'
2024-06-17T13:42:28Z,25,2024-06-17T13:42:28Z,2406.11544,1,'Do Parameters Reveal More than Loss for Membership Inference?'
2024-06-17T13:39:31Z,25,2024-06-17T13:39:31Z,2406.11538,1,'Improving Quality Control of Whole Slide Images by Explicit Artifact  Augmentation'
2024-06-17T13:38:57Z,25,2024-06-17T13:38:57Z,2406.11536,1,'RO-SVD: A Reconfigurable Hardware Copyright Protection Framework for  AIGC Applications'
2024-06-17T13:37:35Z,25,2024-06-17T13:37:35Z,2406.11534,1,'Inpainting the Gaps: A Novel Framework for Evaluating Explanation  Methods in Vision Transformers'
2024-06-17T13:26:53Z,25,2024-06-17T13:26:53Z,2406.11524,1,'Explainable Artificial Intelligence and Multicollinearity : A Mini  Review of Current Approaches'
2024-06-17T13:25:05Z,25,2024-06-17T13:25:05Z,2406.11523,1,'Guiding the Last Centimeter: Novel Anatomy-Aware Probe Servoing for  Standardized Imaging Plane Navigation in Robotic Lung Ultrasound'
2024-06-17T13:23:52Z,25,2024-06-17T13:23:52Z,2406.11522,1,'FullCert: Deterministic End-to-End Certification for Training and  Inference of Neural Networks'
