Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-05-11T15:53:54Z,20,2026-05-11T15:53:54Z,2605.10754,1,'The Agent Use of Agent Beings: Agent Cybernetics Is the Missing Science of Foundation Agents',cs.AI
2026-05-11T15:49:08Z,20,2026-05-11T15:49:08Z,2605.10748,1,'Provable Sparse Inversion and Token Relabel Enhanced One-shot Federated Learning with ViTs',cs.LG;cs.AI
2026-05-11T15:45:00Z,20,2026-05-11T15:45:00Z,2605.10744,1,'C-CoT: Counterfactual Chain-of-Thought with Vision-Language Models for Safe Autonomous Driving',cs.CV;cs.RO
2026-05-11T15:44:13Z,20,2026-05-11T15:44:13Z,2605.10741,1,'AdaPaD: Adaptive Parallel Deflation for PEFT with Self-Correcting Rank Discovery',cs.LG
2026-05-11T15:42:09Z,20,2026-05-11T15:42:09Z,2605.10739,1,'Geospatial-Temporal Sensemaking of Remote Sensing Activity Detections with Multimodal Large Language Model',eess.IV;cs.AI;cs.CV
2026-05-11T15:40:36Z,20,2026-05-11T15:40:36Z,2605.10738,1,'Decentralized Contingency MPC based on Safe Sets for Nonlinear Multi-agent Collision Avoidance',math.OC;cs.MA;cs.RO;eess.SY
2026-05-11T15:38:25Z,20,2026-05-11T15:38:25Z,2605.10734,1,'XQCfD: Accelerating Fast Actor-Critic Algorithms with Prior Data and Prior Policies',cs.LG
2026-05-11T15:37:05Z,20,2026-05-11T15:37:05Z,2605.10732,1,'iPay: Integrated Payment Action Recognition via Multimodal Networks and Adaptive Spatial Prior Learning',cs.CV;cs.AI
2026-05-11T15:34:56Z,20,2026-05-11T15:34:56Z,2605.10730,1,'Qwen-Image-2.0 Technical Report',cs.CV
2026-05-11T15:33:21Z,20,2026-05-11T15:33:21Z,2605.10727,1,'Kernel-Gradient Drifting Models',cs.LG;math.DG
2026-05-11T15:31:35Z,20,2026-05-11T15:31:35Z,2605.10723,1,'AllocMV: Optimal Resource Allocation for Music Video Generation via Structured Persistent State',cs.CV;cs.AI;cs.LG;cs.MA
2026-05-11T15:30:52Z,20,2026-05-11T15:30:52Z,2605.10722,1,'On Improving Graph Neural Networks for QSAR by Pre-training on Extended-Connectivity Fingerprints',cs.LG
2026-05-11T15:30:48Z,20,2026-05-11T15:30:48Z,2605.10721,1,'Conformity Generates Collective Misalignment in AI Agents Societies',physics.soc-ph;cs.CL;cs.MA
2026-05-11T15:28:37Z,20,2026-05-11T15:28:37Z,2605.10718,1,'An Uncertainty-Aware Resilience Micro-Agent for Causal Observability in the Computing Continuum',cs.DC;cs.AI;cs.LG;cs.PF;eess.SY
2026-05-11T15:26:14Z,20,2026-05-11T15:26:14Z,2605.10717,1,'Heteroscedastic Diffusion for Multi-Agent Trajectory Modeling',cs.LG;cs.CV
2026-05-11T15:25:29Z,20,2026-05-11T15:25:29Z,2605.10716,1,'What should post-training optimize? A test-time scaling law perspective',cs.LG;stat.ML
2026-05-11T15:25:21Z,20,2026-05-11T15:25:21Z,2605.10715,1,'UAV-Assisted Scan-to-Simulation for Landslides Using Physics-Informed Gaussian Splatting',cs.CV
