Date,ISOWeek,DOI,Version,Category,Title,Authors,Abstract
2026-06-29,27,10.64898/2026.06.21.733226,1,"scientific communication and education","Let's Be Black Excellence: How Black Students Navigate Exclusionary and Affirming Racialized Peer Interactions in Active Learning College Science Classrooms","Russo-Tait, T.; Nichols, H. M.; Swanson, T. C.","Racial equity remains a critical challenge in postsecondary science education, as Black students experience higher attrition rates and diminished well-being compared to their White peers. While active learning has been shown to reduce failure rates and narrow achievement gaps, the interpersonal affordances and constraints of peer discussions within these settings remain underexplored for Black students. Grounded in Critical Race Theory and utilizing the analytical lenses of racial microaggressions, microaffirmations, and Community Cultural Wealth, this study addresses this issue by investigating the racialized interpersonal experiences of Black students in active learning college science classrooms. Through semi-structured interviews, this study explores the nature of both exclusionary and affirming peer interactions and how students navigate these dynamics. Findings reveal that Black students frequently encounter racialized microaggressions--manifestations of macro-level anti-Blackness-- in the classroom which contribute to isolation and racial battle fatigue. Conversely, students describe instances of microaffirmations, predominantly through small counterspaces created by and for other students of color, which validate their intellectual contributions and foster a sense of belonging. Despite facing these tensions, participants advocate for active learning as a beneficial practice, provided that instructors implement explicit, equitable structures and facilitate culturally responsive classroom climates. These findings offer actionable implications for researchers and practitioners to design more inclusive active learning environments by explicitly addressing interpersonal dynamics, promoting cultural competence, and co-constructing humanizing science classroom climates."
2026-07-01,27,10.64898/2026.06.30.735556,1,"scientific communication and education","Tracking claim changes from preprint to publication across 72,644 biomedical studies using large language models","Yin, H.; Rust, R.","Preprints now disseminate a large share of biomedical research before peer review. Because they have not yet passed peer review, some scientists regard preprint claims as unverified or potentially unreliable, yet how much those claims change before publication has so far been quantified only in smaller cohorts, with results that vary by field and topic. Here, we compiled every bioRxiv preprint posted between 2018 and 2025 that we could match by DOI to a peer-reviewed published version, yielding 72,644 preprint-publication pairs. Using a large language model (Claude Sonnet 4.6), we parsed every preprint-publication abstract pair into one primary and two secondary claims, and classified each pair for content change (unchanged, minor, major) and hedging shift (more cautious, more confident, unchanged). On a validation subsample, the model agreed with two independent domain experts about as well as the experts agreed with each other (Cohens kappa 0.63 to 0.66). The primary claim was unchanged in 39.9% of abstracts, minorly revised in 50.0%, and substantially revised in only 10.2%. Hedging shifts were uncommon and asymmetric, with twice as many claims becoming more cautious as more confident (8.4% vs 4.2%). Major revisions were more frequent after long peer review (14.1% in the slowest versus 7.0% in the fastest tertile of review time) and declined over the study period (17.0% in 2019 to 5.7% in 2024). Over the same period, biomedical papers that were never posted as preprints were retracted at roughly twice the rate of those that were. Together, these data show that the move from preprint to peer-reviewed publication leaves the central claims of most biomedical abstracts intact, indicating that preprints are a reliable source of biomedical research."
