Date,ISOWeek,DOI,Version,Category,Title,Authors
2026-04-20,17,10.1101/2025.07.04.663140,2,immunology,Immune Responses to Salmonella Typhi Antigens among Typhoid Recovered Individuals in an Endemic Region,"Athavale, A.; Subramaniam, A.; Hussain, A.; Rani, I.; Rathore, D. K.; Upadhyay, S. K.; Pandey, A. K.; Malik, P. K.; Awasthi, A.; Rai, R. C."
2026-04-20,17,10.1101/2025.08.28.672844,2,genomics,Collateral mutagenesis funnels multiple sources of DNA damage into a ubiquitous mutational signature,"Spisak, N.; de Manuel, M.; Przeworski, M."
2026-04-20,17,10.1101/2025.09.18.672001,3,biochemistry,"Pontocerebellar Hypoplasia linked mutations of the deadenylase Target of EGR1 (TOE1) impair thermal stability, ribonuclease activity, and oligomerization.","Zavala, L.; Sobien, M.; Hayne, C. K."
2026-04-20,17,10.1101/2025.10.02.680080,2,neuroscience,Transdiagnostic connectome-based predictive modeling reveals where circuits related to self-reported clinical symptoms impinge upon brain networks supporting cognition,"Simon, A. J.; Samardzija, A.; Iannone, S.; Parra Rodriguez, F.; Mehta, S.; Tokoglu, F.; Qiu, M.; Arora, J.; Tang, K. Y.; Flanagan, A. Q.; Katz, R.; Sanacora, G.; Woods, S. W.; Srihari, V. H.; Shen, X.; Scheinost, D.; Constable, R. T."
2026-04-20,17,10.1101/2025.11.04.686393,2,systems biology,Harnessing Interpretable Deep Learning to Predict Resistance in Klebsiella pneumoniae,"Araujo, N. d. M. F.; Chagas, M.; Santos, M. F.; Pereira, R. F. A.; Brum, R. C.; Pinheiro, F. R.; Silveira, M. C.; Dure, F. M.; Muller, B. d. L. A.; de Souza, A. A. A.; Souza, A. B. S. R.; de Souza, A. F.; Carvalho-Assef, A. P.; Moreira, A. d. S.; dos Santos, M. T.; Cortes, A. M. d. A.; Penna, B.; Chagas, T.; Aguiar-Alves, F.; Silva, F. A. B. d."
2026-04-20,17,10.1101/2025.11.06.687104,2,plant biology,Daily Heat Stress Induces Accumulation of Non-functional PSII-LHCII and Donor-side Limitation of PSI via Downregulation of the Cyt bf Complex,"Laihonen, L.; Tomberg, T.; Vuorijoki, L.; Nikkanen, L.; Mulo, P.; Rantala, M."
2026-04-20,17,10.1101/2025.11.24.690102,2,neuroscience,Pupil size reveals the perceptual quality and effortless nature of synesthesia,"Strauch, C.; Leenaars, C.; Rouw, R."
2026-04-20,17,10.64898/2025.12.01.691549,2,bioinformatics,SNooPy: a statistical framework for long-read metagenomic variant calling,"Faure, R.; Faure, U.; Truong, T. M. K.; Derzelle, A.; Lavenier, D.; Flot, J.-F.; Quince, C."
2026-04-20,17,10.64898/2025.12.25.696483,2,neuroscience,Hierarchical Semi-Markov Smooth Models of Latent Neural States,"Krause, J.; van Rij, J.; Borst, J. P."
2026-04-20,17,10.64898/2026.01.08.698384,2,zoology,Single-cell characterization of skin response to a bite by West Nile virus-infected mosquito reveals fibroblast-mediated barrier to transmission,"Medkour, H.; Bocci, F.; Schneider, N.; Serrato-Pomar, I.; Rey-Cadilhac, F.; Liu, Y.; Miot, E. F.; Almet, A.; Louarn, M.; Aubourg, N.; Saron, W.; Maarifi, G.; Misse, D.; Nie, Q.; Smith, D. R.; Nisole, S.; St. John, A.; Dutertre, C.-A.; Plikus, M.; Pompon, J."
2026-04-20,17,10.64898/2026.01.12.699028,2,plant biology,Overexpression of PtaHDG11 enhances drought tolerance and suppresses trichome formation in Populus tremula x Populus alba,"Fendel, A.; Fladung, M.; Bruegmann, T."
2026-04-20,17,10.64898/2026.02.27.708323,2,bioinformatics,Evaluation of deep learning tools for chromatin contact prediction,"Nguyen, T. H. T.; Vermeirssen, V."
2026-04-20,17,10.64898/2026.03.23.713176,2,neuroscience,Human vision sequentially prioritizes expected and unexpected information,"Alink, A.; Becker, J.; Blank, H."
2026-04-20,17,10.64898/2026.04.07.716245,2,neuroscience,A Unified Account of Lightness Illusions via Edge-BasedReconstruction of Natural Images,"Saha, S.; Konkle, T.; Alvarez, G. A."
2026-04-20,17,10.64898/2026.04.09.717360,4,evolutionary biology,Social immunity as a driver of life-history evolution in eusocial species,"Aisin, S. I.; Belova, R. A.; Dmitriev, D. A.; Lidsky, P. V."
2026-04-20,17,10.64898/2026.04.14.718401,2,neuroscience,Coordinate-Based fMRI Meta-Analyses of Episodic Memory Encoding and Retrieval in Depression,"Schöpfer, R.; Zabag, R.; Wüthrich, F.; Lorenz, R.; Joormann, J.; Straub, S.; Peter, J."
2026-04-20,17,10.64898/2026.04.15.718429,2,bioengineering,Bacteria-mimetic bioadhesives with multivalent mucoadhesion and drug-compatible delivery,"Johnston, E.; Farrow, M.; Yang, Z.; Bahmani, A.; Liu, Y.; Huang, X.; Yan, J.; Li, J."
2026-04-20,17,10.64898/2026.04.15.718654,2,bioinformatics,LagCI Enables Inference of Temporal Causal Relationships from Dense Multi-Omic Time Series,"Ge, Y.; Bai, S.; Qiang, Z.; Liu, Y.; Wu, Y.; Shen, X."
2026-04-20,17,10.64898/2026.04.16.718295,2,neuroscience,Chemical Genetic Screen Identifies PSD3 as a Direct Substrate of NUAK1 that Regulates Dendritic Spine Maturation,"Sejd, J. R.; Marciniak, D. M.; Cornell, M. A.; Sondhi, A.; Ong, S.-E.; Yadav, S."
2026-04-20,17,10.64898/2026.04.15.718832,1,physiology,Circadian Regulation of Taste Sensitivity in Human and Rat Active Periods,"Mochizuki-Kawai, H.; Xiong, T.; Shimoda, S.; Toyoshima, M.; Tachihara, R.; Oike, H.; Kawai, T.; Hayakawa, F.; Nakano, Y.; Osuga, R.; Kamei, M.; Kusakabe, Y.; Yamada, K."
2026-04-20,17,10.64898/2026.04.16.718918,1,plant biology,Boosting NADP-malic enzyme 1 enhances seed vigor and longevity in Arabidopsis thaliana,"Fu, Y.; Bouzid, M.; Klamke, M.; Schulze Isig, E.-M.; Poschmann, G.; Sosa, M. M.; Gerrard Wheeler, M.; Saigo, M.; Maurino, V. G."
2026-04-20,17,10.64898/2026.04.16.718907,1,cell biology,Differential effects of fenofibrate and fenofibric acid on the regulation of liver endothelial permeability,"Luty, M. T.; Borah, D.; Szafranska, K.; Giergiel, M.; Trzos, K.; McCourt, P.; Lekka, M.; Kotlinowski, J.; Zapotoczny, B."
2026-04-20,17,10.64898/2026.04.16.718867,1,ecology,Expansion and increase of human pressures on global land ecosystems between 1990 and 2020,"Ramm, K.; Brown, C.; Arneth, A.; Rounsevell, M."
2026-04-20,17,10.64898/2026.04.16.718657,1,ecology,Effects of Mango Maize and Mango Cassava Agroforestry Systems on Arbuscular Mycorrhizal Fungi Communities and Soil Properties in Southern Ethiopia,"Sade, A. g. G.; Utaile, Y. U.; Muys, B.; Devriese, A.; Honnay, O.; Boeraeve, M."
2026-04-20,17,10.64898/2026.04.15.718104,1,bioinformatics,Natively entangled proteins are linked to human disease and pathogenic mutations likely due to a greater misfolding propensity,"Anglero Mendez, M. F.; Sitarik, I.; Vu, Q. V.; Totoo, P.; Stephenson, J. D.; Song, H.; O'Brien, E. P."
2026-04-20,17,10.64898/2026.04.15.718725,1,bioinformatics,Genome-wide identification and characterization of the NAC transcription factor family in Cynodon dactylon and their expression during abiotic stresses,"Poudel, A.; Wu, Y."
2026-04-20,17,10.64898/2026.04.17.719328,1,synthetic biology,Elucidating the Bell-Shaped Dependence of Protein Translation Activity on EF-Tu Concentration in a Reconstituted Cell-Free System Using a Mechanistic Model,"Ban, S.; Himeoka, Y.; Kagawa, A.; Shimizu, Y.; Matsuura, T.; Furusawa, C."
2026-04-20,17,10.64898/2026.04.15.718630,1,molecular biology,Evaluation of deep and dynamic proteomic screening strategies at sub-50Hz scan rate and without automation.,"Parmar, B.; Liu, Y.; Ghezellou, P.; Muench, C."
2026-04-20,17,10.64898/2026.04.17.719269,1,neuroscience,Distinct contributions of motor imagery and execution to history-dependent biases in reaching,"Seegelke, C.; Heed, T."
2026-04-20,17,10.64898/2026.04.19.719425,1,neuroscience,Posterior parietal cortex guides sensorimotor associative learning by linking sensation to distal action,"Zhu, Q.; Wang, Y.; Huang, Y.; Yang, X.; Guo, Z. V."
2026-04-20,17,10.64898/2026.04.19.719508,1,neuroscience,GLP-1 agonism alters local field potential in the lateral septum and alters operant behavior in rats,"Culshaw, I. R.; Jones, O. D.; Ward, R. D.; Munn, R. G."
2026-04-20,17,10.64898/2026.04.14.718497,1,cell biology,Gut-derived metabolic reprogramming drives immune aging and tissue degeneration,"Ghosh, S.; Koontz, V.; Xin, Y.; Bammidi, S.; Meyer, D.; Wang, H.; Babu, V. S.; Dutta, P.; Cherukaraveedu, D.; Mohanakrishnan, S. A.; Mondal, A. K.; Das, J.; Nguyen, J.; Soundararajan, A.; Adekale, I. A.; Bhaumik, D.; Hose, S.; Rowan, S.; Pattabiraman, P. P.; Kannan, R. M.; Handa, J. T.; Yi, J.; Sripathi, S. R.; Qian, J.; Sinha, D."
2026-04-20,17,10.64898/2026.04.15.718643,1,cell biology,Generation and long-term expansion of human pancreatic islet organoids in vitro,"Song, W.; Liu, C.; Wang, S.; Wang, D.; Xu, Y.; Yuan, S.; Chang, J.; Zhang, B.; Han, X.; Fu, H.; Bao, H.; Shan, A.; Zheng, D.; Wang, W.; Cao, Y.; Gu, W.; Wang, J.; Liu, L.; Song, S.; Yu, Q. C.; Zeng, Y. A."
2026-04-20,17,10.64898/2026.04.15.718656,1,cell biology,Bridging the lipid divide: archaeal ESCRT-III binds phosphoinositol and polarises the cytokinetic membrane,"Cezanne, A.; Drobnic, T.; Fiege, K.; Kuo, Y.-W.; Parham, J.; Bale, N. J.; Foo, S.; Lowe, J.; Villanueva, L.; Baum, B."
2026-04-20,17,10.64898/2026.04.14.718561,1,genetics,Drosophila Arc1 is required for metabolic resilience and developmental timing during dietary challenges,"Reis, T.; Zhang, W.; Schmitt, L.; Riemondy, K."
2026-04-20,17,10.64898/2026.04.16.718969,1,plant biology,Enhanced Viral Detection in Grapevine via Exome Depletion and Next-Generation Sequencing (NGS),"Cuello, R. A.; Zavallo, D.; Vera, P.; Sattler, A.; Puebla, A. F.; Debat, H. J.; Gomez Talquenca, S.; asurmendi, s."
2026-04-20,17,10.64898/2026.04.14.717801,1,neuroscience,History of Traumatic Brain Injury with Loss of Consciousness and APOE ϵ4 Carriers Synergistically Increase Late-Life Amyloid PET Burden,"Strain, J.; Barthelemy, N. R.; jha, R.; Guo, O.; Parihar, M.; Chan, K.; Adeyemo, B.; Millar, P. R.; Womack, K.; Gordon, B. A.; Schindler, S. E.; Morris, j.; Benzinger, T. L. S.; Ances, B.; Phuah, C.-L."
2026-04-20,17,10.64898/2026.04.16.718919,1,neuroscience,Mistake gating leads to energy and memory efficient continual learning,"Pache, A.; van Rossum, M. C. W."
2026-04-20,17,10.64898/2026.04.14.718534,1,immunology,Distinct contribution of autoreactive B cell Bruton's tyrosine kinase signaling to neuroinflammation,"Ogbaslase, A. T.; Archambault, A. S.; Barclay, K. M.; Ridore, B. E.; Amosu, J.; Ying, K.; Bandla, S.; Sturtz, A. J.; Li, Q.; Kendall, P. L.; Wu, G. F."
2026-04-20,17,10.64898/2026.04.15.718841,1,microbiology,Integrated Resistome and Quantitative Proteomics Reveal Coordinated Resistance Architecture in MDR and XDR Gram-Negative ICU Pathogens,"Lima, A. A.; Silva, D.; Sherman, N. E.; Nogueira, L.; Clementino, M. A.; Havt, A.; Quirino Filho, J.; Sousa, F.; Lima, I. F. N.; Costa, D. D. S.; Ribeiro, S.; Mesquita, F.; Sousa, J.; Lino, L.; Alves, A.; Damasceno, A.; Carneiro, L.; Gondim, R.; Fragoso, L. V.; Rodrigues, J. L.; Miyajima, F.; Carvalho, B.; Maia, M. S.; Arruda, E. A. G. d."
2026-04-20,17,10.64898/2026.04.14.718578,1,evolutionary biology,Decoding Diets: Applying Non-Linear Machine Learning Models to Geometric Morphometric Analysis of Bovid Dental Mesowear Signatures,"Harbert, R. A.; Kovarovic, K.; Gruwier, B."
2026-04-20,17,10.64898/2026.04.14.718527,1,bioengineering,HYPER-Net: Physics-Conditioned Self-Supervised Reconstruction for Fourier Light-Field Microscopy,"Ling, Z.; Hua, X.; Liu, W.; Wu, H.; Chen, P.; Peng, L.; Hou, J.; Forghani, P.; Pierce, C.; Kim, G.-A.; Takayama, S.; Nie, S.; Xu, C.; Lu, H.; Jia, S."
2026-04-20,17,10.64898/2026.04.14.718587,1,cancer biology,KIF18A Inhibition as a Therapeutic Strategy in Cancers with Rb Pathway Inactivation,"Bakhoum, S. F.; Bowler, T.; Andreu, C.; Arora, A.; Chen, S.; Vedula, C.; Roopnariane, A.; Bettigole, S.; Bosco, N.; Dohadwala, A.; The SOVI-2302 Investigators,  ; The VLS-1488-2201 Investigators,  ; Southwell, D.; Ganem, N."
2026-04-20,17,10.64898/2026.04.15.718647,1,neuroscience,A standardized framework resolves ambiguity in motor neuron loss across neurodegenerative diseases,"Sowoidnich, L.; Norman, A. L.; Gerstner, F.; Siemund, J. K.; Buettner, J. M.; Pagiazitis, J. G.; Dreilich, V.; Pilz, K.; Tian, D.; Sumner, C. J.; Paradis, A.; Mentis, G. Z.; Simon, C. M."
2026-04-20,17,10.64898/2026.04.15.718702,1,immunology,"Not so cold after all: tumor infiltrating CD8+ T cells in EBV-positive Burkitt lymphoma are quiescent, not exhausted","Forconi, C. S.; Oduor, C. I.; Saikumar, P. L.; Racenet, Z. J.; Fujimori, G.; M'Bana, V.; Matta, A.; Melo, J.; Laderach, F.; Maina, T. K.; Otieno, J. A.; Chepsidor, D.; Kibor, K.; Njuguna, F.; Vik, T.; Kinyua, A. W.; Munz, C.; Bailey, J. A.; Moormann, A. M."
2026-04-20,17,10.64898/2026.04.15.718641,1,immunology,"Inducible nitric oxide synthase (iNOS) regulates skin eschar lesions, bacterial persistence, and inflammatory resolution in mouse models of scrub typhus","Zhou, Y.; Gao, L.; Cho, R. H.; Ly, J.; Wang, H.; Narra, H.; Tsai, K.-H.; Soong, L.; Liang, Y."
2026-04-20,17,10.64898/2026.04.18.719346,1,microbiology,Genetic diversity and antimicrobial susceptibility pattern of Shiga toxin-producing Escherichia coli and Campylobacter spp. isolated from healthy goats in southern Thailand,"Wiriyaprom, R.; Ngasaman, R.; Kaewnoi, D.; Prachantasena, S."
2026-04-20,17,10.64898/2026.04.17.719132,1,microbiology,A global metagenomic atlas uncovers ubiquitous biosynthetic potential linked to adaptation in extreme environments,"Du, R.; He, R.; Qi, Q.; Li, Z.; Tang, Q.; Zhang, Z.; Xu, X.; Peng, H.; Liu, J.; Medema, M. H.; Xu, Q."
2026-04-20,17,10.64898/2026.04.16.719099,1,biophysics,Nonlinear Dynamics of Left Ventricular Mass Remodeling in Chagas Cardiomyopathy,"Benchimol-Barbosa, P. R.; Loayza-Benchimol-Barbosa, A. C.; Carvalhaes, C. G.; Kantharia, B. K."
2026-04-20,17,10.64898/2026.04.15.718770,1,pathology,Early mitophagy defects and impaired mitochondrial energy metabolism drive target organ damage progression: lessons from the Fabry heart,"GAMBARDELLA, J.; Fiordelisi, A.; Cerasuolo, F. A.; Buonaiuto, A.; Avvisato, R.; Viti, A.; Sommella, E.; Campiglia, P.; D'Argenio, V.; Prevete, N.; Pezone, A.; D'Apice, S.; Altobelli, G. G.; Varzideh, F.; Pande, S.; Paolillo, R.; Perrino, C.; Riccio, E.; Pisani, A.; Bianco, A.; Sadoshima, J.; Spinelli, L.; Santulli, G.; Sorriento, D.; Iaccarino, G."
2026-04-20,17,10.64898/2026.04.15.718765,1,pharmacology and toxicology,Glucose and fructose differently mediate alcohol cocktail drinking in female and male rats: interaction of glucose and alcohol on post-ingestive behavior,"Kuebler, I. R. K.; Zimmerman, G.; Ng, S. Q.; Schneider, H. M.; Sextro, K.; Denning, A.; Mattes, B.; Matuszeski, M.; Suarez, M.; Wakabayashi, K. T."
2026-04-20,17,10.64898/2026.04.15.718740,1,neuroscience,Direct Assessment of Short-Latency Intracortical Inhibition via Immediate TMS-Evoked Potentials,"Christiansen, L.; Song, Y.; Haagerup, D.; Beck, M. M.; Montemagno, K. T.; Rothwell, J.; Siebner, H. R."
2026-04-20,17,10.64898/2026.04.15.718716,1,animal behavior and cognition,The resource-rational dynamics of evidence accumulation,"Fang, M.; Mao, J.; Donner, T. H.; Stocker, A. A."
2026-04-20,17,10.64898/2026.04.15.718735,1,bioinformatics,KIR*BLOOM: Accurate KIR genotyping using a new copy number-aware integrated genotype likelihood framework,"Gohar, Y.; Garcia, A. D.; Kichula, K. M.; Norman, P. J.; Dilthey, A. T."
2026-04-20,17,10.64898/2026.04.15.718674,1,pharmacology and toxicology,Towards Bayesian-based quantitative adverse outcome pathways using in vitro data from open literature and continuous variables: a case example for liver fibrosis.,"Durnik, R.; Juchelkova, T.; Hecht, H.; Winkelman, L. M. T.; Beltman, J. B.; Comoul, X.; Jornod, F.; Audouze, K.; Blaha, L.; Bajard, L."
2026-04-20,17,10.64898/2026.04.15.718696,1,neuroscience,SingleBehavior Lab: behavioral sequencing and phenotyping with lightweight task specific adaptation,"Aljovic, A.; Heinrichs, N.; Kagerer, F.; Peedle, H.; Bareyre, F. M."
2026-04-20,17,10.64898/2026.04.15.718752,1,physiology,"Epithelial function of the circadian clock gene, Bmal1, in regulating the mucosa.","Taleb, Z.; Edwards, C.; Wan, R.; Fatmah, M.; Haireek, M.; Wang, H.; Khan, W. I.; Karpowicz, P."
2026-04-20,17,10.64898/2026.04.16.718857,1,plant biology,"H3K27me3 and H2A.Z prime cold regulated genes, and their remodelling governs plant cold response","Mermet, S.; Muniz Nardeli, S.; Amiard, S.; Probst, A. V.; Kindgren, P."
2026-04-20,17,10.1101/2024.12.31.630950,2,neuroscience,Selective encoding of priors for flexible categorization but not Bayesian inference in the frontal eye field,"Subramanian, D.; Pearson, J. M.; Sommer, M. A."
2026-04-20,17,10.64898/2026.04.03.716270,2,neuroscience,nELAVL phosphorylation by CDKL5 regulates RNA metabolism and condensates communication to promote experience-dependent maturation of the visual cortex,"Yuan, S.; Zhu, Y.; Zheng, Z.; Yip, H. M.; Chan, M. S. W.; Zhang, Z.; Chai, Y.; Jenks, K. R.; Tsimring, K.; Heller, G. R.; Zepeda, J. C.; Celotto, M.; Hung, H. K.; Duan, Y.; Lau, S.-F.; Ho, C. W. Y.; Tsang, H. W. S.; Fu, A. K. Y.; Lai, H. M.; Kwok, A. J.; Ko, H.; Gu, C.; Ng, B. W.-L.; Liao, J.; Fung, S. H.; Cao, Q.; Tsui, S. K.-W.; Ku, T.; Tan, L.; Colarusso, A.; Lasker, K.; Wan, Y.; Zhu, J.; Ip, J. P. K."
2026-04-20,17,10.64898/2026.04.16.718018,1,neuroscience,Sharp and Fast Dynamic Extraction and Tracking of Emitted Cellular Transients,"Niu, W.; Chen, Y.; Li, X.; Garnero, M.; Mach, S.; Verbe, A.; Le, M.; Jousseaume, R.; David, F.; Cancela, J.-M.; Graupner, M.; Eschbach, C.; Rouach, N.; Jacquir, S.; Galante, M.; Lerasle, M.; Dallerac, G."
2026-04-20,17,10.64898/2026.04.13.718260,2,neuroscience,Frequency-Specific Operant Learning in Neurofeedback Reveals Distinct Cortical Mechanisms: Evidence from Double-Blind ERSP and ERP Dissociations,"Hill, A."
2026-04-20,17,10.1101/2024.10.10.617460,2,neuroscience,"SRRM2 haploinsufficiency drives SynGAP-γ reduction, Agap3 mis-splicing, and oligodendrocyte deficits in a mouse model of schizophrenia","Aryal, S.; Geng, C.; Yin, M. A.; Kwon, M. J.; Farsi, Z.; Goble, N.; Asan, A. S.; Brenner, K. S.; Shepard, N.; Geller, A.; Stalnaker, K. J.; Seidel, O.; Wang, Y.; Nicolella, A.; Song, B. J.; Moran, S. P.; Keshishian, H.; Carr, S. A.; Pan, J. Q.; Sheng, M."
2026-04-20,17,10.1101/2024.10.29.619403,3,neuroscience,Mapping Visual Contrast Sensitivity and Vision Loss Across the Visual Field with Model-Based fMRI,"Chow-Wing-Bom, H. T.; Lisi, M.; Benson, N. C.; Lygo-Frett, F.; Yu-Wai-Man, P.; Dick, F.; Maimon-Mor, R. O.; Dekker, T. M."
2026-04-20,17,10.1101/2025.07.15.664935,3,neuroscience,Hierarchical Neural Circuit Theory of Normalization and Inter-areal Communication,"Pal, A.; Rawat, S.; Heeger, D. J.; Martiniani, S."
2026-04-20,17,10.64898/2026.04.19.719434,1,synthetic biology,Selective Hydrolytic Defluorination of Branched Perfluorooctanoic Acid Isomers by a Haloacid Dehalogenase,"Hu, M.; Bhardwaj, S.; Newton, S.; Caputo, A. T.; Manefield, M. J.; Scott, C."
2026-04-20,17,10.64898/2026.04.16.716397,1,immunology,T lymphocyte regulatory cytokines predict frailty in older adults,"Akie, T. E.; Loew, E.; Huang, Z.; Neff, H. A.; Michaels, O. P.; Haran, J. P."
2026-04-20,17,10.64898/2026.04.16.718855,1,immunology,"High-density peptide arrays detect tuberculosis through immune remodeling, not only antigen recognition alone","Schmidt, D.; Biniaminov, S.; Biniaminov, N.; von Bojnicic-Kninski, C.; Popov, R.; Maier, J.; Bernauer, H.; Griesbaum, J.; Schneiderhan-Marra, N.; Dulovic, A.; Nesterov-Mueller, A."
2026-04-20,17,10.64898/2026.04.16.718916,1,immunology,"A confirmatory, dual-centric non-human primate study on the efficacy of novel oropharyngeal spray immunization with an adenoviral vector vaccine against RSV	-- Important lessons learned","Tenbusch, M.; Koopman, G.; Mooij, P.; Roshani, B.; Irrgang, P.; Lapuente, D.; Kondova, I.; Bogers, W. M.; Remarque, E. J.; Vestweber, R.; Merida Ruiz, S. A.; Krüger, N.; Meyer, S.; Gefeller, O.; Stahl-Hennig, C.; Überla, K."
2026-04-20,17,10.64898/2026.04.19.719495,1,microbiology,Discovery and characterisation of OMVs produced by the bee gut microbiota,"Eyles, R. P.; Kwong, W. K."
2026-04-20,17,10.64898/2026.04.19.719497,1,microbiology,Endophytic fungi from avocado trees exhibit potential for multi-target biocontrol applications,"Sanchez-Hernandez, D.; Ibarra-Juarez, L. A.; Larsen, J.; Reverchon, F."
2026-04-20,17,10.64898/2025.12.03.690614,4,molecular biology,Reduced vomeronasal receptor diversity and impaired pheromone detection in Tex15 knockout mice,"Boutros Ghali, N.; Kramer, P.; Danoff, J.; Edwards, R.; Patel, H.; Yusuf, N.; Zaidi, Z.; Monahan, K."
2026-04-20,17,10.1101/2025.03.03.641133,2,molecular biology,Novel DNA endonuclease activity of human ERK1 protein,"Bunch, H.; Ju, S.; Jeong, J.; Joo, B. C.; Yu, M. J.; Lee, D.; Yoon, K.-S.; Tarassov, S.; Chang, J. H.; Jeon, J. H.; Calderwood, S. K.; Lee, Y. U."
2026-04-20,17,10.1101/2023.10.24.563889,4,molecular biology,"Measuring mtDNA turnover, synthesis, and supercoiling via selective bromodeoxyuridine incorporation","Deng, J.; Mohan, A.; Shutt, T."
2026-04-20,17,10.64898/2026.04.19.719521,1,molecular biology,High-variance phenome database reveals important roles of WD40 proteins in the plant pathogenic fungus Fusarium graminearum,"Choi, S.; Lee, N.; Jeon, H.; Park, J.; Kim, S.; Kim, J.-E.; Shin, J.; Moon, H.; Min, K.; Choi, Y.; Hwangbo, A.; Kim, H.; Choi, G. J.; Lee, Y.-W.; Song, D.-G.; Son, H."
2026-04-20,17,10.1101/2025.10.10.681517,3,cell biology,Age Associated Increase in Microglia Inflammation and Phagocytosis in the Adult Neural Stem Cell Niche,"Cutler, R.; Harrison, S. J.; Sandoval-Kuhn, N.; Tomlinson, S.; Kokovay, E."
2026-04-20,17,10.64898/2026.04.16.718976,1,genomics,GenePT Revisited: Do Better Text Embeddings Make Better Gene Embeddings?,"Hedley, J. G.; Torr, P. H. S.; Märtens, K."
2026-04-20,17,10.64898/2026.04.19.719519,1,animal behavior and cognition,Non-invasive Bdnf mRNA therapy improves cognition in ageing and Alzheimers mouse models,"Bergamasco, M. I.; Clark, T.; Loo, L.; Fujikake, K.; Carr, R.; Scarborough, H.; Ponta, A.; Holsinger, R. M. D.; Neely, G. G."
2026-04-20,17,10.64898/2026.01.06.698042,3,biochemistry,AlphaFold3 predictions of novel GLI-SUFU interfaces identify binding-defective SUFU missense variants from medulloblastoma and Gorlin Syndrome patients,"Bardwell, A. J.; Arif, U.; Muhammad, F.; Salinas Auris, C. N.; Bardwell, L."
2026-04-20,17,10.64898/2026.04.16.718887,1,bioinformatics,How Mitochondria Distribute and Align in HeLa Cells: A Computational Analysis On Electron Microscopy Images.,"Brito Pacheco, D.; Giannopoulos, P.; Reyes-Aldasoro, C. C."
